school_id,school,city,countystate_territory,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled
52716,ENCINA HIGH SCHOOL,Sacramento,Sacramento,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0
52717,HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,11.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,11.0
52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,6.0,10.0,0.0,0.0,0.0,0.0,21.0,32.0,10.0,0.0,0.0,0.0,21.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,76.0,51.0,17.0
52722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,20.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,43.0,20.0
52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,4.0,10.0,3.0,0.0,0.0,0.0,51.0,62.0,34.0,8.0,9.0,6.0,11.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,12.0,137.0,100.0,60.0
52728,WEST CAMPUS HIGH SCHOOL,Sacramento,Sacramento,6.0,6.0,4.0,0.0,0.0,0.0,47.0,66.0,32.0,0.0,0.0,0.0,44.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,11.0,135.0,115.0,71.0
52730,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,4.0,7.0,4.0,0.0,0.0,0.0,8.0,14.0,6.0,4.0,7.0,4.0,13.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,88.0,30.0,137.0,89.0,49.0
52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,11.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,6.0
52736,VALLEY HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,15.0,0.0,0.0,0.0,34.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,59.0,33.0
52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,24.0,19.0,6.0
52742,ALISAL HIGH SCHOOL,Salinas,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,181.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,145.0,51.0
52744,ENTREPRENEUR HIGH SCHOOL,Highland,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,3.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,39.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,51.0,15.0
52755,SALINAS HIGH SCHOOL,Salinas,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,9.0,0.0,0.0,0.0,55.0,78.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,7.0,110.0,81.0,40.0
52759,WEST SHORES HIGH SCHOOL,Thermal,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0
52760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,18.0,13.0,6.0
52770,ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,126.0,42.0,154.0,100.0,45.0
52773,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,16.0,21.0,4.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,94.0,131.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,6.0,171.0,127.0,50.0
52778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,0.0,0.0,0.0,89.0,116.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,98.0,30.0
52782,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,12.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,3.0
52790,PACIFIC HIGH SCHOOL,San Bernardino,San Bernardino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,8.0
52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,7.0,11.0,5.0,0.0,0.0,0.0,67.0,108.0,30.0,0.0,0.0,0.0,9.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,148.0,91.0,39.0
52795,HIGH TECH HIGH MESA,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,3.0,0.0,0.0,14.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,52.0,41.0,8.0
52797,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,35.0,15.0
52798,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,30.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,34.0,9.0
52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,4.0,6.0,0.0,0.0,0.0,0.0,20.0,23.0,13.0,0.0,0.0,0.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,54.0,44.0,21.0
52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,3.0,6.0,0.0,0.0,0.0,0.0,30.0,43.0,20.0,0.0,0.0,0.0,18.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,91.0,60.0,28.0
52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,3.0,0.0,0.0,5.0,6.0,4.0,12.0,17.0,6.0,4.0,8.0,0.0,33.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,94.0,25.0,182.0,113.0,47.0
52826,MT EVEREST ACADEMY,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,12.0,4.0,0.0
52831,CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
52834,SCRIPPS RANCH HIGH,San Diego,San Diego,4.0,11.0,0.0,0.0,0.0,0.0,87.0,122.0,48.0,8.0,11.0,0.0,19.0,39.0,9.0,6.0,6.0,4.0,0.0,0.0,0.0,40.0,76.0,18.0,265.0,164.0,79.0
52837,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,4.0,6.0,0.0,0.0,0.0,0.0,15.0,17.0,10.0,0.0,0.0,0.0,8.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,11.0,70.0,44.0,24.0
52842,SAN DIEGO CITY SCHOOLS,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,6.0,10.0,4.0,0.0,0.0,0.0,24.0,31.0,17.0,0.0,0.0,0.0,46.0,69.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,76.0,38.0
52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,28.0,21.0,10.0
52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,7.0,16.0,0.0,0.0,0.0,0.0,64.0,115.0,36.0,0.0,0.0,0.0,8.0,27.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,6.0,178.0,91.0,46.0
52860,MISSION BAY HIGH,San Diego,San Diego,4.0,9.0,0.0,0.0,0.0,0.0,9.0,12.0,5.0,0.0,0.0,0.0,24.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,11.0,103.0,76.0,27.0
52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,8.0,12.0,4.0,0.0,0.0,0.0,59.0,86.0,31.0,0.0,0.0,0.0,20.0,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,58.0,10.0,185.0,120.0,54.0
52867,PATRICK HENRY HIGH SCHOOL,San Diego,San Diego,8.0,16.0,3.0,0.0,0.0,0.0,42.0,64.0,22.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,75.0,20.0,199.0,119.0,58.0
52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,9.0,13.0,5.0,0.0,0.0,0.0,17.0,33.0,10.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,68.0,36.0,18.0
52870,POINT LOMA HIGH SCHOOL,San Diego,San Diego,3.0,6.0,0.0,4.0,0.0,0.0,14.0,18.0,6.0,0.0,0.0,0.0,20.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,91.0,27.0,146.0,97.0,41.0
52881,MORSE HIGH SCHOOL,San Diego,San Diego,4.0,8.0,0.0,0.0,0.0,0.0,27.0,47.0,13.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,41.0,13.0
52887,UNIVERSITY CITY HIGH,San Diego,San Diego,3.0,6.0,0.0,0.0,0.0,0.0,27.0,40.0,17.0,0.0,0.0,0.0,30.0,47.0,12.0,4.0,5.0,4.0,0.0,0.0,0.0,57.0,73.0,26.0,171.0,121.0,59.0
52891,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,5.0,9.0,0.0,0.0,0.0,0.0,27.0,40.0,18.0,0.0,0.0,0.0,21.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,9.0,102.0,69.0,36.0
52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,116.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,83.0,29.0
52894,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,4.0,8.0,4.0,0.0,0.0,0.0,18.0,19.0,6.0,0.0,0.0,0.0,27.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,6.0,82.0,60.0,26.0
52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,52.0,80.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,58.0,17.0
52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,93.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,62.0,20.0
52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,42.0,10.0
52910,ABRAHAM LINCOLN HIGH SCHOOL,San Francisco,San Francisco,4.0,7.0,0.0,0.0,0.0,0.0,131.0,195.0,83.0,0.0,0.0,0.0,22.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,245.0,164.0,96.0
52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,3.0,7.0,0.0,0.0,0.0,0.0,91.0,119.0,55.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,148.0,104.0,59.0
52928,GROVE HIGH SCHOOL,Redlands,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,7.0,12.0,3.0
52929,JULIAN CHARTER SCHOOL LIVE,Julian,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,6.0,9.0,3.0,0.0,0.0,0.0,121.0,160.0,73.0,0.0,0.0,0.0,16.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,5.0,213.0,159.0,86.0
52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,5.0,6.0,0.0,0.0,0.0,0.0,23.0,25.0,16.0,3.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,7.0,62.0,54.0,23.0
52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,5.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,113.0,152.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,121.0,26.0
52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,35.0,15.0
52950,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,8.0,11.0,0.0,0.0,0.0,0.0,170.0,218.0,103.0,9.0,11.0,6.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,6.0,280.0,205.0,115.0
52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,5.0,10.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,22.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,11.0,77.0,57.0,15.0
52960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0
52961,UNIVERSITY PATHWAYS PUB SVC AC,Los Angeles,Los Angeles,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,4.0
52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,11.0,18.0,3.0,0.0,0.0,0.0,272.0,327.0,166.0,25.0,30.0,16.0,41.0,55.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,105.0,54.0,535.0,440.0,261.0
52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,7.0,9.0,3.0,0.0,0.0,0.0,15.0,16.0,5.0,0.0,0.0,0.0,62.0,64.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,5.0,105.0,100.0,40.0
52986,WESTVIEW HIGH SCHOOL,San Diego,San Diego,8.0,14.0,5.0,0.0,0.0,0.0,170.0,215.0,87.0,7.0,10.0,3.0,17.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,72.0,22.0,340.0,245.0,123.0
52987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,23.0,29.0,8.0,0.0,0.0,0.0,108.0,118.0,65.0,5.0,7.0,3.0,41.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,48.0,21.0,257.0,213.0,117.0
52994,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,5.0,5.0,0.0,0.0,0.0,0.0,44.0,60.0,24.0,0.0,0.0,0.0,12.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82.0,64.0,27.0
52998,INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,13.0,12.0,6.0
52999,RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,23.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,64.0,46.0,23.0
53004,VISTA MURRIETA HIGH SCHOOL,Murrieta,Riverside,19.0,36.0,6.0,0.0,0.0,0.0,46.0,63.0,31.0,0.0,0.0,0.0,39.0,57.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,16.0,205.0,140.0,71.0
53009,METWEST HIGH SCHOOL,Oakland,Alameda,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,10.0
53014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,8.0
53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,21.0,42.0,6.0,0.0,0.0,0.0,71.0,104.0,43.0,0.0,0.0,0.0,28.0,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,7.0,209.0,136.0,72.0
53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,7.0,13.0,4.0,0.0,0.0,0.0,27.0,37.0,16.0,0.0,0.0,0.0,20.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,9.0,105.0,72.0,42.0
53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,100.0,130.0,47.0,0.0,0.0,0.0,17.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,117.0,52.0
53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,115.0,159.0,65.0,3.0,6.0,0.0,14.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,132.0,70.0
53065,SANGER HIGH SCHOOL,Sanger,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,55.0,76.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,86.0,62.0,21.0
53066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0
53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,8.0,10.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,50.0,68.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,90.0,69.0,25.0
53075,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,0.0,6.0,0.0,0.0,0.0,0.0,15.0,17.0,13.0,0.0,0.0,0.0,43.0,61.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,7.0,103.0,71.0,35.0
53077,ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,3.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,13.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,13.0
53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,3.0,0.0,0.0,0.0,0.0,0.0,74.0,97.0,36.0,8.0,9.0,0.0,19.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,82.0,22.0,216.0,152.0,64.0
53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,8.0,14.0,5.0,0.0,0.0,0.0,18.0,23.0,12.0,0.0,0.0,0.0,25.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,75.0,57.0,26.0
53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,86.0,118.0,52.0,3.0,0.0,0.0,11.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,100.0,59.0
53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,3.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,12.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,42.0,33.0,12.0
53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,4.0
53091,LELAND HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,4.0,5.0,0.0,123.0,154.0,53.0,16.0,19.0,7.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,12.0,243.0,178.0,75.0
53092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,4.0,9.0,0.0,0.0,0.0,0.0,88.0,103.0,41.0,5.0,6.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,63.0,16.0,194.0,142.0,61.0
53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,6.0,0.0,0.0,0.0,14.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,11.0
53096,PIONEER HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,18.0,0.0,0.0,0.0,21.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,52.0,19.0,119.0,80.0,46.0
53098,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,16.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,29.0,6.0
53099,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,21.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,41.0,26.0
53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,4.0,5.0,0.0,0.0,0.0,0.0,102.0,159.0,48.0,3.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,175.0,115.0,48.0
53103,WESTMONT HIGH SCHOOL,Campbell,Santa Clara,0.0,6.0,0.0,0.0,0.0,0.0,53.0,80.0,32.0,5.0,7.0,0.0,10.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,8.0,143.0,87.0,45.0
53105,WILLOW GLEN HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,16.0,0.0,0.0,0.0,24.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,45.0,10.0,113.0,75.0,36.0
53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,6.0,8.0,4.0,0.0,0.0,0.0,74.0,99.0,38.0,3.0,5.0,0.0,17.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,6.0,163.0,116.0,56.0
53107,W C OVERFELT HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,32.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,9.0
53110,WEST PARK HIGH SCHOOL,Roseville,Placer,7.0,11.0,4.0,0.0,0.0,0.0,29.0,44.0,14.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,6.0,90.0,56.0,24.0
